"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"super-shadow-233","BackboneColoredMNIST","","0.25","0.5","l2","32","finished","964","0.001","29999","","","","0.00832813885062933","0.008417276665568352","","","0.00819162093102932","","","","","","","","","","n820yi2r","993664"
"solar-tree-232","BackboneColoredMNIST","","0.25","0.3","l2","32","finished","964","0.001","29999","","","","0.008594511076807976","0.00864251796156168","","","0.008359374478459358","","","","","","","","","","hr63j3a5","993664"
"proud-armadillo-231","BackboneColoredMNIST","","0.25","0.1","l2","32","finished","919","0.001","29999","","","","0.008585537783801556","0.008398705162107944","","","0.008295852690935135","","","","","","","","","","zy6scy79","993664"
"lucky-valley-230","BackboneColoredMNIST","","0.25","0","l2","32","finished","766","0.001","29999","","","","0.008519976399838924","0.008287047035992146","","","0.008192397654056549","","","","","","","","","","tiwjkciq","993664"
"lilac-disco-227","BackboneColoredMNIST","","0.25","1","l2","32","finished","1024","0.001","29999","","","","0.00020808240515179932","0.00007728064520051703","","","0.0001606290607014671","","","","","","","","","","ikxtosqp","993664"
"earnest-cherry-226","BackboneColoredMNIST","","0.25","0.9","l2","32","finished","1006","0.001","29999","","","","0.006627265363931656","0.00670741219073534","","","0.006570789497345686","","","","","","","","","","t6n1ostv","993664"
"earthy-deluge-225","BackboneColoredMNIST","","0.25","0.7","l2","32","finished","988","0.001","29999","","","","0.007879523560404778","0.007884041406214237","","","0.007740970700979233","","","","","","","","","","inh03dy7","993664"
"serene-resonance-224","BackboneColoredMNIST","","0.25","0.5","l2","32","finished","970","0.001","29999","","","","0.008344770409166813","0.008355449885129929","","","0.008145773783326149","","","","","","","","","","cs2bxg4o","993664"
"woven-lake-223","BackboneColoredMNIST","","0.25","0.3","l2","32","finished","957","0.001","29999","","","","0.008568232879042625","0.008625539019703865","","","0.008336396887898445","","","","","","","","","","ey8hlxba","993664"
"twilight-oath-222","BackboneColoredMNIST","","0.25","0.1","l2","32","finished","937","0.001","29999","","","","0.008617748506367207","0.00854531116783619","","","0.008327922783792019","","","","","","","","","","c2ge0owc","993664"
"smart-dawn-221","BackboneColoredMNIST","","0.25","0","l2","32","finished","797","0.001","29999","","","","0.008431371301412582","0.008287476375699043","","","0.00813037995249033","","","","","","","","","","2hzvax2b","993664"
