"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"zany-aardvark-614","AttentionMLPPixelClassifier","dry-night-403","","","","32","finished","624","0.002","11999","0.7327898740768433","0.7265625","","0.5771857500076294","0.5792701840400696","","","","","","","0.7308186888694763","","","0.5778802037239075","0.7285077571868896","0.5810307264328003","ur4ft3tb","28479"
"zany-bush-613","AttentionMLPPixelClassifier","exalted-eon-404","","","","32","finished","629","0.002","11999","0.850203812122345","0.859375","","0.3596513867378235","0.3636940717697144","","","","","","","0.8521217107772827","","","0.36203670501708984","0.09972572326660156","1.4268946647644043","sffxgdu2","28479"
"solar-jazz-612","AttentionMLPPixelClassifier","glad-snow-405","","","","32","finished","616","0.002","11999","0.8521286249160767","0.84375","","0.3684316873550415","0.37642979621887207","","","","","","","0.851264476776123","","","0.3633388876914978","0.1014828160405159","1.4379401206970217","rldzojlx","28479"
"trim-eon-611","AttentionMLPPixelClassifier","comfy-sunset-407","","","","32","finished","608","0.002","11999","0.84986412525177","0.828125","","0.3640207648277282","0.41251760721206665","","","","","","","0.8613373041152954","","","0.34880244731903076","0.09548298269510268","1.438206434249878","ck6t5kpi","28479"
"fast-field-610","AttentionMLPPixelClassifier","daily-vortex-408","","","","32","finished","608","0.002","11999","0.8480525612831116","0.859375","","0.3718809187412262","0.3711320161819458","","","","","","","0.8444063663482666","","","0.3759950399398804","0.09822576493024826","1.4582602977752686","72ubu75b","28479"
"feasible-meadow-609","AttentionMLPPixelClassifier","balmy-sun-410","","","","32","finished","615","0.002","11999","0.576766312122345","0.546875","","0.6785092949867249","0.6917520761489868","","","","","","","0.5672953128814697","","","0.6784608364105225","0.5297848582267761","0.6920484900474548","0y7rhw7a","28479"
"misty-bird-608","AttentionMLPPixelClassifier","polar-dragon-411","","","","32","finished","608","0.002","11999","0.7206748127937317","0.7578125","","0.5865504145622253","0.5613253712654114","","","","","","","0.7205315232276917","","","0.5840574502944946","0.7177937626838684","0.590000331401825","hzckj2lx","28479"
"lilac-water-607","AttentionMLPPixelClassifier","devout-oath-414","","","","32","finished","610","0.002","11999","0.7319973111152649","0.6875","","0.5760738253593445","0.628125011920929","","","","","","","0.7310330271720886","","","0.5786682963371277","0.730736255645752","0.5824699401855469","r9dyfpv4","28479"
"astral-cherry-606","AttentionMLPPixelClassifier","scarlet-flower-418","","","","32","finished","607","0.002","11999","0.8452219367027283","0.8203125","","0.3709609806537628","0.41650813817977905","","","","","","","0.8497642278671265","","","0.3678928315639496","0.10113997012376784","1.4200987815856934","g34a1l2i","28479"
"silvery-snow-605","AttentionMLPPixelClassifier","flowing-violet-422","","","","32","finished","609","0.002","11999","0.8497508764266968","0.84375","","0.3670360743999481","0.4128864407539368","","","","","","","0.8497642278671265","","","0.3664129972457886","0.09754007309675217","1.4365174770355225","2brhbrjt","28479"
