"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"legendary-leaf-328","BackboneColoredMNIST","","0.25","0.5","inf","32","finished","1033","0.001","29999","","","","0.007753186393529177","0.007565394043922424","","","0.007375987712293863","","","","","","","","","","1586m8qv","993664"
"pleasant-glitter-327","BackboneColoredMNIST","","0.25","0.3","inf","32","finished","1017","0.001","29999","","","","0.01049465499818325","0.010407976806163788","","","0.010054397396743298","","","","","","","","","","qjl8zs5a","993664"
"skilled-universe-326","BackboneColoredMNIST","","0.25","0.1","inf","32","finished","1007","0.001","29999","","","","0.01258517988026142","0.012531977146863936","","","0.01204333733767271","","","","","","","","","","9mfs726y","993664"
"stilted-elevator-325","BackboneColoredMNIST","","0.25","0","inf","32","finished","803","0.001","29999","","","","0.01383186224848032","0.013597829267382622","","","0.01317156944423914","","","","","","","","","","pibenbik","993664"
"colorful-feather-324","BackboneColoredMNIST","","0.25","1","inf","32","finished","1073","0.001","29999","","","","0.0000158850980369607","0.000017718086382956244","","","0.000014356903193402104","","","","","","","","","","30f2sd8u","993664"
"likely-armadillo-323","BackboneColoredMNIST","","0.25","0.9","inf","32","finished","1048","0.001","29999","","","","0.0021327133290469646","0.002130044624209404","","","0.00202614045701921","","","","","","","","","","d1cg2k87","993664"
"fast-flower-322","BackboneColoredMNIST","","0.25","0.7","inf","32","finished","1036","0.001","29999","","","","0.005321831442415714","0.005398191511631012","","","0.005052145570516586","","","","","","","","","","ey656x57","993664"
"scarlet-water-321","BackboneColoredMNIST","","0.25","0.5","inf","32","finished","1024","0.001","29999","","","","0.007854766212403774","0.00767494598403573","","","0.007476712577044964","","","","","","","","","","ia2gsdov","993664"
"hardy-bee-320","BackboneColoredMNIST","","0.25","0.3","inf","32","finished","1011","0.001","29999","","","","0.010477225296199322","0.010408463887870312","","","0.009978652000427246","","","","","","","","","","ke6r1vv3","993664"
"balmy-plant-319","BackboneColoredMNIST","","0.25","0.1","inf","32","finished","993","0.001","29999","","","","0.013121036812663078","0.01322646252810955","","","0.012539387680590153","","","","","","","","","","36ss8o2m","993664"
"smooth-disco-318","BackboneColoredMNIST","","0.25","0","inf","32","finished","799","0.001","29999","","","","0.014457148499786854","0.014467457309365273","","","0.013936112634837627","","","","","","","","","","sk97ja0y","993664"
"exalted-aardvark-317","BackboneColoredMNIST","","0.25","1","inf","32","finished","1063","0.001","29999","","","","0.000018103095499100164","0.00001878638613561634","","","0.00001681284629739821","","","","","","","","","","qh53lh4c","993664"
"spring-paper-316","BackboneColoredMNIST","","0.25","0.9","inf","32","finished","1055","0.001","29999","","","","0.0020212912932038307","0.001976494677364826","","","0.0018903912277892232","","","","","","","","","","l4j1u7uy","993664"
"winter-surf-315","BackboneColoredMNIST","","0.25","0.7","inf","32","finished","1041","0.001","29999","","","","0.005183041095733643","0.005293171387165785","","","0.004936167038977146","","","","","","","","","","grp7cd0h","993664"
"fearless-fire-314","BackboneColoredMNIST","","0.25","0.5","inf","32","finished","1026","0.001","29999","","","","0.007760669570416212","0.007821767590939999","","","0.007450981065630913","","","","","","","","","","6pct6j4h","993664"
"eager-snowball-313","BackboneColoredMNIST","","0.25","0.3","inf","32","finished","1007","0.001","29999","","","","0.010393793694674969","0.010741491802036762","","","0.009949879720807076","","","","","","","","","","jcdhaiaf","993664"
"graceful-grass-312","BackboneColoredMNIST","","0.25","0.1","inf","32","finished","998","0.001","29999","","","","0.013051550835371016","0.012765948660671713","","","0.012430780567228794","","","","","","","","","","o6xxggrc","993664"
"balmy-rain-311","BackboneColoredMNIST","","0.25","0","inf","32","finished","797","0.001","29999","","","","0.014609300531446934","0.014952342957258224","","","0.014052747748792171","","","","","","","","","","lm3nsyti","993664"
